Current_Word,Next_Word,Levenshtein_distance
Big,Mr,3
Mr,Stone,5
Stone,BT,5
BT,London,6
London,Mr,6
Mr,Stone,5
Stone,UK,5
UK,Mr,2
Mr,Stone,5
Freeze,Lycos,6
Lycos,Europe,5
Europe,Earlier,4
Earlier,Lycos,7
Lycos,Lycos,0
Lycos,Europes,5
Europes,People,5
People,PC,5
PC,Lycos,5
Lycos,Monitoring,9
Monitoring,Netcraft,8
Netcraft,Lycos,7
Lycos,Laws,3
Laws,Lycos,3
Lycos,Europe,5
Europe,Lycos,5
Lycos,Many,5
Many,Graham,5
Graham,Cluley,6
Cluley,Sophos,6
US,Four,4
Four,Previous,6
Previous,New,7
New,York,4
York,Proceedings,10
Proceedings,National,10
National,Academy,8
Academy,Sciences,7
Sciences,Jonathan,8
Jonathan,Wolpaw,6
Wolpaw,Dennis,6
Dennis,McFarlane,9
McFarlane,New,9
New,York,4
York,State,5
State,Department,7
Department,Health,7
Health,State,4
State,University,9
University,New,9
New,York,4
York,Albany,6
Albany,Brain,5
Brain,Complex,7
Complex,Although,8
Although,Earlier,8
Earlier,MIT,7
MIT,Media,4
Media,Labs,5
Labs,Europe,6
Doom,Sci-fi,6
Sci-fi,Doom,6
Doom,Golden,5
Golden,Joystick,7
Joystick,Ultimate,8
Ultimate,Game,6
Game,PC,4
PC,Little,6
Little,Britain,5
Britain,Matt,6
Matt,Lucas,5
Lucas,Doom,5
Doom,UK,4
UK,August,6
August,Grand,6
Grand,Theft,5
Theft,Auto:,5
Auto:,San,5
San,Andreas,6
Andreas,Wanted,6
Wanted,Christmas,8
Christmas,Halo,9
Halo,Half-Life,6
Half-Life,Wanted,8
Wanted,Nintendo,4
Nintendo,Legend,5
Legend,Zelda,5
Zelda,Doom,5
Doom,Doom,0
Doom,Battlefield,11
Battlefield,Vietnam,10
Vietnam,Chronicles,9
Chronicles,Riddick:,8
Riddick:,Escape,8
Escape,Butcher,6
Butcher,Bay,6
Bay,Unsung,6
Unsung,Hero,6
Hero,Game,4
Game,Doom,4
Doom,Electronic,9
Electronic,Arts,9
Arts,Nintendo,7
Nintendo,Games,7
Games,UK,5
UK,Screen,6
Screen,Digest,5
Casual,Games,5
Games,Easy-to-play,11
Easy-to-play,Consumer,12
Consumer,Electronics,11
Electronics,Show,10
Show,Las,4
Las,Vegas,3
Vegas,Casual,5
Casual,Greg,6
Greg,Mills,5
Mills,AOL,5
AOL,Games,5
Games,PCs,4
PCs,Half-Life,9
Half-Life,Halo,6
Halo,Xbox,4
Xbox,Halo,4
Halo,Geoff,5
Geoff,Graber,5
Graber,Yahoo,5
Yahoo,Games,4
Games,PC,5
PC,TV,2
TV,Mr,2
Mr,Graber,5
Graber,Key,5
Key,Portal,6
Portal,AOL,6
AOL,Yahoo,5
Yahoo,RealArcade,9
RealArcade,PC,10
PC,CES,3
CES,January,7
Bill,Thompson,8
Thompson,Financial,9
Financial,Services,8
Services,Authority,9
Authority,Armed,7
Armed,Identity,8
Identity,But,7
But,FSA,3
FSA,Bob,3
Bob,Cratchits,9
Cratchits,Health,7
Health,Amazon,5
Amazon,Fortunately,10
Fortunately,USB,11
USB,Companies,9
Companies,SecureWave,10
SecureWave,USB,10
USB,However,7
However,CD,7
CD,Universe,8
Universe,Powergen,6
Powergen,Cahoot,8
Cahoot,Whether,7
Whether,Data,6
Data,Protection,9
Protection,Act,8
Act,Unauthorised,11
Unauthorised,Act,11
Act,Cahoot,5
Cahoot,US,6
US,Id,2
Id,Bill,4
Bill,Thompson,8
Thompson,BBC,8
BBC,World,5
World,Service,6
Service,Go,7
Go,Digital,7
Broadband,TV,9
TV,Europeans,9
Europeans,TV,9
TV,Nielsen/NetRatings,18
Nielsen/NetRatings,Europe,17
Europe,TV,6
TV,Jupiter,7
Jupiter,Research,8
Research,TV,8
TV,Nielsen/NetRatings,18
Nielsen/NetRatings,Italy,16
Italy,Britain,5
Britain,Europe;,7
Europe;,Gabrielle,8
Gabrielle,Prior,7
Prior,Nielsen/NetRatings,17
Nielsen/NetRatings,Europeans,14
Europeans,France,7
France,Italy,5
Italy,Britain,5
Britain,Germany,6
Germany,Jupiter,7
Jupiter,Research,8
Research,TV,8
TV,TV,0
TV,UK,2
UK,France,6
France,Spain,5
Spain,TV,5
TV,Europes,7
Europes,TV,7
TV,Jupiter,7
Jupiter,Research,8
Research,Olivier,8
Olivier,Beauvillian,9
Digital,PC,7
PC,Nicholas,8
Nicholas,Negroponte,8
Negroponte,MITs,10
MITs,Media,4
Media,Labs,5
Labs,PC,4
PC,BBC,2
BBC,World,5
World,Service,6
Service,Go,7
Go,Digital,7
Digital,Linux-based,9
Linux-based,Mr,11
Mr,Negroponte,9
Negroponte,Mr,9
Mr,Negroponte,9
Negroponte,Digital,9
Digital,US,7
US,Maine,5
Maine,However,6
However,Mr,6
Mr,Negroponte,9
Negroponte,Cambodia,9
Cambodia,TV,8
TV,Mr,2
Mr,Negroponte,9
Negroponte,Chinese,9
Chinese,China,3
China,Thats,4
Googles,Search,7
Search,Google,6
Google,AutoLink,7
AutoLink,Googles,7
Googles,Amazoncom,8
Amazoncom,ISBN,9
ISBN,Googles,7
Googles,Carfax,7
Carfax,Google,6
Google,US,6
US,Googles,7
Googles,Amazon,7
Amazon,AutoLink,6
AutoLink,AutoLink,0
AutoLink,Google,7
Google,ISBN,6
ISBN,Amazons,7
Amazons,ISBN,7
ISBN,Amazoncom,9
Amazoncom,Websites,9
Websites,Dan,8
Dan,Gillmor,7
Gillmor,Grassroots,8
Grassroots,Media,10
Media,Google,6
Google,AutoLink,7
AutoLink,AutoLink,0
AutoLink,Smart,8
Smart,Tags,4
Tags,Microsoft,8
Microsoft,Microsoft,0
Microsoft,Smart,7
Smart,Tags,4
Tags,Microsoft,8
Microsoft,Google,8
Google,AutoLinks,8
AutoLinks,AutoLink,1
AutoLink,Cory,7
Cory,Doctorow,6
Doctorow,European,8
European,Electronic,8
Electronic,Fronter,8
Fronter,Foundation,7
Foundation,Google,9
Google,Google,0
Google,Google,0
Google,Google?,1
Google?,Mr,7
Mr,Doctorow,7
Doctorow,AutoLink,7
Movie,US,5
US,Motion,6
Motion,Picture,6
Picture,Association,9
Association,America,9
America,LokiTorrent,10
LokiTorrent,BitTorrent,4
BitTorrent,MPAA,10
MPAA,MPAA,0
MPAA,December,8
December,Dallas,7
Dallas,Hollywood,7
Hollywood,LokiTorrents,11
LokiTorrents,October,10
October,LokiTorrent,9
LokiTorrent,MPAA,11
MPAA,MPAA,0
MPAA,BitTorrent,10
BitTorrent,US,10
US,MPAA,4
MPAA,Hollywood,9
Hollywood,TV,9
TV,BitTorrent,9
BitTorrent,BitTorrent,0
BitTorrent,December,9
December,BitTorrent,9
BitTorrent,DVDs,10
DVDs,December,7
December,Suprnovaorg,10
Suprnovaorg,Phoenix,10
Phoenix,Torrent,6
Row,Music,5
Music,Meanwhile,7
Meanwhile,Paul,7
Paul,Myers,5
Myers,Wippit,6
Wippit,Nat,5
Nat,West,3
West,Vodafone,8
Vodafone,O2,8
O2,First,5
First,Direct,3
Direct,NTL,6
NTL,Renault,7
Renault,British,7
British,Phonographic,11
Phonographic,Industry,11
Industry,BPI,8
BPI,Kazaa,5
Kazaa,Grokster,8
Grokster,BPI,8
BPI,Mark,4
Mark,Mulligan,7
Mulligan,Jupiter,6
Jupiter,Research,8
Research,Napster,7
Napster,BBC,7
BBC,News,4
News,Meanwhile,7
Meanwhile,BBC,9
BBC,News,4
News,OneTel,5
OneTel,Similarly,8
Similarly,NTL,9
NTL,Since,5
Since,BBC,5
BBC,News,4
News,However,6
However,Mr,6
Mr,Mulligan,7
Mulligan,Senator,8
Senator,John,7
John,Kerry,5
Kerry,President,8
President,George,7
George,W,6
W,Bush,4
Bush,Sam,4
Sam,Yagan,4
Lifestyle,Faster,7
Faster,Instead,4
Instead,Consumers,6
Consumers,Ericsson,9
Ericsson,Dr,7
Dr,Michael,7
Michael,Bjorn,7
Bjorn,Ericssons,8
Ericssons,BBC,9
BBC,News,4
News,Ericsson,7
Ericsson,Dr,7
Dr,Bjorn,4
Bjorn,One,5
One,Youngsters,8
Youngsters,Dr,9
Dr,Bjorn,4
Bjorn,Ericssons,8
Ericssons,Dr,8
Dr,Bjorn,4
Bjorn,SMS,5
SMS,Another,7
Another,Dr,6
Dr,Bjorn,4
Bjorn,Japan,4
Japan,However,7
However,Japanese,7
Japanese,Ericsson,8
Ericsson,Similarly,8
Similarly,Europe,9
Europe,UK,6
UK,Similar,7
Similar,European,7
European,Dr,7
Dr,Bjorn,4
Bjorn,Digital,7
Gamers,Sony,6
Sony,PSP,4
PSP,Gamers,6
Gamers,Sonys,5
Sonys,PlayStation,10
PlayStation,Portable,8
Portable,Japan,7
Japan,Sunday,5
Sunday,Thousands,7
Thousands,PSPs,8
PSPs,Europe,6
Europe,North,5
North,America,6
America,Despite,6
Despite,Sony,7
Sony,PSPs,4
PSPs,Sony,4
Sony,March,5
March,Nintendo,8
Nintendo,Nintendo,0
Nintendo,DS,8
DS,PSP,2
PSP,Japan,5
Japan,Nintendos,8
Nintendos,DS,9
DS,US,1
US,Japan,5
Japan,Nintendos,8
Nintendos,Nintendo,1
Nintendo,DS,8
DS,March,5
British,Library,7
Library,Visitors,6
Visitors,British,6
British,Library,7
Library,Broadband,8
Broadband,Piazza,7
Piazza,Library,6
Library,May,5
May,Library,5
Library,Londons,6
Londons,Previously,8
Previously,British,7
British,Library,7
Library,Lynne,6
Lynne,Brindley,6
Brindley,British,5
British,Library,7
Library,Library,0
Library,Building,7
Building,Zones,8
Zones,Library,7
Library,Kings,6
Kings,Cross,4
Cross,Euston,6
Euston,Since,6
Since,May,5
May,Londons,7
Londons,British,7
British,Library,7
Library,Cloud,7
Cloud,Hewlett,6
Hewlett,Packard,7
Packard,Librarys,6
Librarys,British,7
British,Library,7
Library,People,7
People,UKs,6
UKs,Library,7
Toxic,Virus,5
Virus,Windows,5
Windows,Bofra,7
Bofra,Bofra,0
Bofra,November,7
November,Windows,8
Windows,Like,6
Like,Bofra,5
Bofra,Microsoft,8
Microsoft,Outlook,7
Outlook,Instead,7
Instead,Essentially,8
Essentially,Bofra,10
Bofra,Paypal,5
Paypal,Copies,6
Copies,BBC,6
BBC,News,4
News,Bofra,5
Bofra,Filtering,8
Filtering,Clearswift,8
Clearswift,Shutting,9
Shutting,Clearswift,9
Clearswift,Bofra,9
Bofra,Finnish,7
Finnish,F-Secure,7
F-Secure,Bofra,7
Bofra,Tim,5
Tim,Warner,6
Warner,Finjan,6
Finjan,Mr,6
Mr,Warner,5
Warner,Mr,5
Mr,Warner,5
Warner,Bofra,6
Bofra,MyDoom,6
MyDoom,Windows,6
Windows,Me,7
Me,NT,2
NT,XP,2
XP,Server,6
Server,Users,5
Users,Windows,6
Windows,XP,7
XP,SP2,2
SP2,Bofra,5
Wi-fi,Peru,5
Peru,Peru,0
Peru,Huaral,5
Huaral,Valley,6
Valley,Lima,6
Lima,Agricultural,10
Agricultural,Information,11
Information,Project,9
Project,Farmers,6
Farmers,Chancay-Huaral,12
Chancay-Huaral,Valley,12
Valley,September,8
September,Cepes,6
Cepes,Centre,4
Centre,Social,6
Social,Studies,5
Studies,Education,7
Education,Agriculture,9
Agriculture,European,10
European,Carlos,7
Carlos,Saldarriaga,9
Saldarriaga,Cepes,11
Cepes,Farmers,5
Farmers,Board,6
Board,Irrigation,9
Irrigation,Users,10
Users,One,4
One,Agricultural,12
Agricultural,Information,11
Information,System,10
System,There,5
There,Chancay-Huaral,12
Chancay-Huaral,Valley,12
Valley,Perus,6
Perus,Mr,4
Mr,Saldarriaga,10
Saldarriaga,BBC,11
BBC,News,4
News,Peru,3
Peru,Cepes,4
Cepes,Mr,5
Mr,Saldarriaga,10
Saldarriaga,Huaral,8
Huaral,Peru,5
Peru,Mr,3
Mr,Saldarriaga,10
Saldarriaga,Cepes,11
Cepes,Cuyo,4
Cuyo,Carlos,4
Carlos,Saldarriaga,9
Saldarriaga,Now,11
Now,Cuyo,4
IBM,Linux,5
Linux,IBM,5
IBM,Linux,5
Linux,Linux,0
Linux,IBM,5
IBM,Linux,5
Linux,IBM,5
IBM,IBM,0
IBM,Linux,5
Linux,Linux-based,6
Linux-based,IBMs,10
IBMs,Workplace,9
Workplace,Workplace,0
Workplace,One,8
One,Linux-based,9
Linux-based,Workplace,9
Workplace,Even,9
Even,IBM,4
IBM,Linux,5
Linux,Linux,0
Linux,Linux,0
Multi-purpose,TV,13
TV,India,5
India,Two-thirds,9
Two-thirds,Many,10
Many,TV,4
TV,Indian-born,11
Indian-born,Carnegie,10
Carnegie,Mellon,8
Mellon,Professor,7
Professor,Raj,9
Raj,Reddy,4
Reddy,Professor,8
Professor,Reddy,8
Reddy,Prof,5
Prof,Reddy,5
Reddy,PC,5
PC,Powerpoint,9
Powerpoint,PCs,9
PCs,Prof,3
Prof,Reddy,5
Reddy,Indians,6
Indians,Instead,5
Instead,Prof,7
Prof,Reddy,5
Reddy,Indians,6
Indians,Prof,7
Prof,Reddy,5
Reddy,India,4
India,Why?,5
Why?,PCtvt,5
PCtvt,Literate,6
Literate,TV,8
TV,PhD,3
PhD,Prassana,7
Prassana,Rambathla,7
Rambathla,Prof,9
Prof,Reddys,6
Reddys,Carnegie,8
Carnegie,Mellon,8
Mellon,PCs,6
PCs,Limited,7
Limited,PCtvt,6
PCtvt,Indian,6
Indian,Andhra,4
Andhra,Pradesh,6
Pradesh,Although,7
Although,Andhra,6
Andhra,Pradesh,6
Pradesh,Prof,5
Prof,Reddy,5
Reddy,Eric,5
Eric,Brewer,5
Brewer,University,8
University,California,8
California,Berkeley,10
Berkeley,Prof,7
Prof,Brewer,5
Brewer,Starbucks,8
Starbucks,Prof,8
Prof,Reddy,5
Reddy,PCtvts,6
PCtvts,Indians,6
Indians,DVD,7
DVD,Reddy,5
Reddy,PCtvts,6
PCtvts,PCtvts,0
PCtvts,Prof,5
Prof,Reddy,5
Reddy,Im,5
Im,Even,4
Even,Clark,5
Clark,Boyd,5
Boyd,World,3
World,BBC,5
BBC,World,5
World,Service,6
Service,WGBH-Boston,11
Gadget,MP3,6
MP3,Christmas,9
Christmas,Partners,7
Partners,Christmas,7
Christmas,Apples,8
Apples,Oliver,5
Oliver,Irish,5
Irish,Stuff,5
Stuff,Tracey,6
Tracey,Island,6
Island,Mr,6
Mr,Irish,4
Irish,Stuff,5
Stuff,Stuff,0
Stuff,Hi-Fi?,6
Hi-Fi?,London,6
London,Star,6
Star,Sonys,4
Sonys,Qrio,5
Qrio,Robot,4
Robot,Sony,4
Sony,Japan,5
Japan,Sony,5
Sony,Mr,4
Mr,Irish,4
Irish,Also,4
Also,Creative,8
Creative,Sony,8
Sony,Philips,7
Philips,Apple,6
Apple,Suggestions,10
Suggestions,Christmas,8
Christmas,MP3,9
MP3,Mr,2
Mr,Irish,4
Irish,Apple,5
Apple,Mr,5
Mr,Irish,4
Irish,Gizmondo,8
Gizmondo,GPS,7
GPS,GPRS,1
GPRS,MP3,3
MP3,Mr,2
Mr,Irish,4
Irish,Christmas,6
Christmas,Mr,8
Mr,Irish,4
US,Four,4
Four,Previous,6
Previous,New,7
New,York,4
York,Proceedings,10
Proceedings,National,10
National,Academy,8
Academy,Sciences,7
Sciences,Jonathan,8
Jonathan,Wolpaw,6
Wolpaw,Dennis,6
Dennis,McFarlane,9
McFarlane,New,9
New,York,4
York,State,5
State,Department,7
Department,Health,7
Health,State,4
State,University,9
University,New,9
New,York,4
York,Albany,6
Albany,Brain,5
Brain,Complex,7
Complex,Although,8
Although,Earlier,8
Earlier,MIT,7
MIT,Media,4
Media,Labs,5
Labs,Europe,6
Europe,TV,6
TV,European,8
European,Nice,7
Nice,European,7
European,Commission,9
Commission,Networked,10
Networked,Electronic,8
Electronic,Media,8
Media,Commission,9
Commission,Nice,9
Nice,Nokia,4
Nokia,Intel,5
Intel,Philips,7
Philips,Alcatel,7
Alcatel,France,6
France,Telecom,6
Telecom,Thomson,5
Thomson,Telefonica,7
Telefonica,European,9
European,Commission,9
Commission,NEM,10
NEM,NEM,0
NEM,Many,4
Many,Commission,10
Commission,Digital,9
Digital,Rights,4
Rights,Management,9
Management,Currently,9
Currently,DRM,9
DRM,DRM,0
DRM,Although,8
Although,EC,8
EC,Simon,5
Simon,Perry,5
Perry,Digital,7
Digital,Lifestyles,7
Supercomputer,US,13
US,Japan,5
Japan,IBMs,5
IBMs,Blue,4
Blue,Gene/L,5
Gene/L,Lawrence,7
Lawrence,Livermore,6
Livermore,National,9
National,Laboratory,8
Laboratory,US,10
US,Department,10
Department,Energy,9
Energy,DOE,6
DOE,Blue,4
Blue,Gene/L,5
Gene/L,Japans,6
Japans,NEC,6
NEC,Earth,5
Earth,Simulator,8
Simulator,Due,8
Due,Top,3
Top,Linpack,6
Linpack,US,7
US,Secretary,9
Secretary,Energy,7
Energy,Spencer,6
Spencer,Abraham,7
Abraham,Linpack,7
Linpack,Blue,7
Blue,Gene/Ls,6
Gene/Ls,Surpassing,9
Surpassing,IBM,10
IBM,Blue,4
Blue,Gene/L,5
Gene/L,Livermore,8
Livermore,USs,9
USs,Earth,5
Earth,Simulator,8
Simulator,June,8
June,September,8
September,IBM,9
IBM,Blue,4
Blue,Gene/L,5
Gene/L,Earth,6
Earth,Simulators,9
Simulators,IBMs,9
IBMs,Rochester,8
Rochester,Minnesota,7
Minnesota,Another,8
Another,Silicon,7
Silicon,Graphics,7
Graphics,Columbia,8
Columbia,Nasas,8
Nasas,Ames,4
Ames,Research,7
Research,Center,6
Center,California,8
California,Linux-based,11
Linux-based,October,9
October,Supercomputers,11
Supercomputers,IBMs,13
IBMs,Nick,4
Nick,Donofrio,8
Donofrio,Blue,8
Blue,Gene,3
Gene,Mr,4
Mr,Donofrio,7
Donofrio,BBC,8
BBC,News,4
News,One,4
One,Mr,3
Mr,Donofrio,7
Donofrio,Blue,8
Blue,Gene,3
Gene,Century:,6
Century:,Compared,6
Compared,Blue,7
Blue,Gene,3
Gene,Since,3
Since,Cray-1,6
Cray-1,Los,6
Los,Alamos,4
Alamos,National,7
National,Laboratory,8
Laboratory,Cray-1,8
Cray-1,Blue,6
Blue,Gene/L,5
Gene/L,Started,7
Started,Top,7
Top,International,12
International,Supercomputer,11
Supercomputer,Conference,11
Conference,Pittsburgh,10
Musical,Analyst,7
Analyst,Bill,6
Bill,Thompson,8
Thompson,Max,8
Max,SonyEricsson,12
SonyEricsson,P800,12
P800,GPRS,4
GPRS,Last,4
Last,ZIP,4
ZIP,Maxs,4
Maxs,Max,1
Max,BBC,3
BBC,Max,3
Max,TV,3
TV,World,5
World,Wide,4
Wide,Web,3
Web,Vodafone,8
Vodafone,UK,8
UK,MP3,3
MP3,Oh,3
Oh,Internet,8
Internet,Protocol,8
Protocol,IP,8
IP,Western,7
Western,Go,7
Go,Digital,7
Digital,World,7
World,Service,6
Service,IP,7
IP,Vodafone,8
Vodafone,Vodafone,0
Vodafone,Live!,8
Live!,Ofcom,5
Ofcom,MP3G,5
MP3G,Bill,4
Bill,Thompson,8
Thompson,BBC,8
BBC,World,5
World,Service,6
Service,Go,7
Go,Digital,7
UK,UK,0
UK,UK,0
UK,Film,4
Film,Council,6
Council,Arts,7
Arts,Alliance,7
Alliance,Digital,7
Digital,Cinema,5
Cinema,AADC,6
AADC,UK,4
UK,High,4
High,British,5
British,Cinemas,7
Cinemas,Fiona,5
Fiona,Deans,4
Deans,AADC,5
AADC,British,7
British,UK,7
UK,Pete,4
Pete,Buckingham,10
Buckingham,Distribution,11
Distribution,Exhibition,6
Exhibition,UK,10
UK,Film,4
Film,Council,6
Council,London,5
London,Digital,7
Digital,Screen,7
Screen,Network,7
Network,UK,7
UK,Digital,7
Digital,Ms,7
Ms,Deans,4
Deans,UK,5
UK,May,3
May,Ms,2
Ms,Deans,4
Microsoft,Microsoft,0
Microsoft,PC,9
PC,Windows,7
Windows,PCs,6
PCs,Windows,6
Windows,Internet,8
Internet,Explorer,7
Explorer,Four,6
Four,PC,4
PC,Many,4
Many,One,3
One,Microsoft,9
Microsoft,IE,9
IE,Stephen,7
Stephen,Toulouse,8
Toulouse,Microsoft,8
Microsoft,Often,9
Often,Media,5
Media,Player,6
Player,Windows,7
Windows,Messenger,9
Messenger,MSN,8
MSN,Messenger,8
Messenger,Microsoft,8
Microsoft,Sybari,9
Sybari,Software,5
Software,Microsofts,10
Go-ahead,Internet,8
Internet,Corporation,10
Corporation,Assigned,11
Assigned,Names,7
Names,Numbers,3
Numbers,Others,4
Others,Icann,6
Icann,Applicants,7
Applicants,Nokia,8
Nokia,Microsoft,8
Microsoft,T-Mobile,8
T-Mobile,France,7
France,Britain,6
Britain,Perhaps,6
Britons,Gadget,7
Gadget,Music,6
Music,PDAs,5
PDAs,Digital,7
Digital,Assistants,7
Assistants,Toshiba,8
Toshiba,UK,7
UK,California,10
California,Institute,10
Institute,Technology,10
Technology,Roy,8
Roy,Williams,8
Williams,Martin,7
Martin,Larsson,4
Larsson,Toshibas,8
Toshibas,European,7
European,BBC,8
BBC,News,4
News,Apple,5
Apple,Creative,7
Creative,Labs,7
Labs,Archos,5
Archos,Mr,5
Mr,Larsson,6
Larsson,Many,6
Many,Mr,3
Mr,Larsson,6
Larsson,Mr,6
Mr,Larsson,6
Larsson,According,8
According,IDC,9
Mobile,Consumers,7
Consumers,Gartner,7
Gartner,July,7
July,September,9
September,Gartner,6
Gartner,Carolina,6
Carolina,Milanesi,8
Milanesi,Figures,5
Figures,Continental,10
Continental,Research,10
Research,British,7
British,UK,7
UK,Getting,7
Getting,Shailendra,9
Shailendra,Jain,7
Jain,MMS,4
MMS,Adamind,7
Adamind,Research,8
Research,According,9
According,Continental,10
Continental,Research,10
Research,Mr,7
Mr,Jain,4
Jain,Im,4
Im,Andrew,6
Andrew,Bud,5
Bud,Mblox,5
Mblox,MMS,4
MMS,No-one,6
No-one,MMS,6
MMS,Mr,2
Mr,Bud,3
Bud,Wap-push,7
Wap-push,Israeli,8
Israeli,Celltick,8
Celltick,One,8
One,Celltick,8
Celltick,Hutch,6
Hutch,India,5
India,Hutch,5
Hutch,Alive,5
Alive,Cellticks,7
Cellticks,Yaron,9
Yaron,Toren,3
Toren,Celltick,8
Mobile,Already,7
Already,Celebrities,9
Celebrities,Already,9
Already,LA,7
LA,Dutch,5
Dutch,Theo,5
Theo,Gogh,4
Gogh,Islamic,7
Islamic,One,7
One,De,2
De,Telegraaf,8
Telegraaf,Amsterdam,7
Amsterdam,Mr,8
Mr,Goghs,5
Goghs,De,5
De,Telegraafs,9
Telegraafs,Peter,7
Peter,Schoonen,7
Schoonen,Switzerland,9
Switzerland,Dominican,9
Dominican,Republic,8
Republic,Zurich,6
Zurich,Swiss,5
Swiss,Le,5
Le,Matin,5
Matin,Two,5
Two,Denmark,7
Denmark,Danish,5
Danish,Aarhus,5
Aarhus,Stiftstidende,12
Stiftstidende,US,13
US,Henry,5
Henry,Reichhold,8
Reichhold,Mr,9
Mr,Reichhold,9
Reichhold,BBC,9
BBC,News,4
News,Asia,4
Asia,Already,5
Already,US,7
US,Buzznet,7
Buzznet,Tabloid,7
Tabloid,UK,7
UK,Alabama,7
Alabama,US,7
US,Chinas,6
Chinas,Beijing,6
Beijing,Henry,6
Henry,Reichhold,8
Sun,Sun,0
Sun,Microsystems,12
Microsystems,Sun,12
Sun,Grid,4
Grid,Sun,4
Sun,So-called,8
So-called,Sun,8
Sun,Suns,1
Suns,Jonathan,7
Jonathan,Schwartz,8
Schwartz,Suns,7
Suns,Network,7
Network,Computing,9
Computing,California,8
California,Sun,9
Sun,Mr,3
Mr,Schwartz,7
Schwartz,Hundreds,8
Hundreds,Although,8
Although,Sun,7
Sun,Grid,4
Grid,Solaris,5
Solaris,Sun,6
Sun,Initially,9
Initially,IBM,8
IBM,Sun,3
Microsoft,Microsoft,0
Microsoft,Microsoft,0
Microsoft,Stephen,9
Stephen,Toulouse,8
Toulouse,Microsoft,8
Microsoft,Bankash-A,8
Bankash-A,Trojan,8
Trojan,Microsoft,7
Microsoft,Microsofts,1
Microsofts,Microsoft,1
Microsoft,Earlier,8
Earlier,Microsoft,8
Microsoft,Sybari,9
Sybari,Software,5
Software,Windows,8
Windows,Microsoft,7
Microsoft,PCs,8
Ban,Half-Life,8
Half-Life,Half-Life,0
Half-Life,Game,7
Game,Valve,3
Valve,Copies,5
Copies,Half-Life,8
Half-Life,Experts,9
Experts,Half-Life,9
Half-Life,Half-Life,0
Half-Life,November,9
November,Authentication,13
Authentication,Valves,13
Valves,Steam,6
Steam,Valve,5
Valve,Valve,0
Valve,Half-Life,6
Half-Life,Valve,6
Valve,Doug,5
Doug,Lombardi,7
Lombardi,Steam,7
Steam,One,4
One,Steams,5
Steams,Even,5
Even,UK,4
UK,Valve,5
Valve,Steam,5
Steam,Steam,0
Steam,Valves,6
Valves,Valve,1
Valve,Half-Life,6
Half-Life,Half-Life,0
Half-Life,Bit,8
Bit,Torrent,6
Torrent,CD,7
CD,Rob,3
Rob,Fahey,5
Fahey,Steam,5
Steam,Valve,5
Valve,Half-Life,6
Half-Life,Steam,9
Steam,Mr,5
Mr,Fahey,5
Fahey,Steam-type,8
Steam-type,Unless,10
Mobiles,Mobiles,0
Mobiles,Nokia,5
Nokia,German,5
German,Early,5
Early,Hanau,4
Hanau,Frankfurt,6
Frankfurt,Passengers,9
Passengers,Nokia,10
Nokia,Nokia,0
Nokia,Transport,9
Transport,Using,8
Using,Gerhard,7
Gerhard,Romen,7
Romen,Nokia,4
Nokia,Nokia,0
Nokia,Philips,6
Philips,Hanaus,6
Hanaus,Mr,6
Mr,Romen,5
Romen,BBC,5
BBC,News,4
News,Germany,6
File-swappers,Legal,11
Legal,One,5
One,BitTorrent,9
BitTorrent,Exeem,9
Exeem,January,7
January,December,8
December,BitTorrent,9
BitTorrent,BitTorrent,0
BitTorrent,Shutting,9
Shutting,BitTorrent,9
BitTorrent,One,9
One,BitTorrent,9
BitTorrent,TV,9
TV,Sloncek,7
Sloncek,Exeem,6
Exeem,Novastream,8
Novastream,Sloncek,9
Sloncek,Exeem,6
Exeem,BitTorrent,9
BitTorrent,Kazaa,10
Kazaa,Like,5
Like,BitTorrent,8
BitTorrent,Exeem,9
Exeem,Like,4
Like,Kazaa,5
Kazaa,This,5
This,Sloncek,7
Sloncek,Exeem,6
Exeem,February,8
February,Sloncek,8
Sloncek,Windows,7
Windows,Linux,5
Linux,Mac,5
Mac,Despite,7
Despite,Suprnova,8
Suprnova,Slonceks,7
Slonceks,Exeem,7
Exeem,Swarm,4
Swarm,Systems,5
Systems,Caribbean,8
Caribbean,Saint,7
Saint,Kitts,4
Kitts,Nevis,4
Nevis,Users,4
Users,Exeem,4
Exeem,Sloncek,6
Sloncek,Novastream,9
Novastream,Dr,9
Dr,Johan,5
Johan,Pouwelse,7
Pouwelse,Delft,6
Delft,University,8
University,Technology,9
Technology,Exeem,10
Exeem,But,5
But,BitTorrent,8
BitTorrent,Suprnova,9
Suprnova,Exeem,8
Exeem,Studies,6
Studies,Kazaa,7
Kazaa,Suprnova,7
Suprnova,Kazaa,7
Kazaa,Mr,5
Mr,Pouwelse,8
Pouwelse,Mr,8
Mr,Pouwelse,8
Pouwelse,BitTorrent,9
BitTorrent,Suprnova,9
Suprnova,No-one,7
No-one,Motion,4
Motion,Picture,6
Picture,Association,9
Association,America,9
Text,Text,0
Text,Asia,4
Asia,SMS,4
SMS,Sanjaya,6
Sanjaya,Senanayake,5
Senanayake,Sri,9
Sri,Lankan,6
Lankan,Morquendi,8
Morquendi,Sri,7
Sri,Lankan,6
Lankan,Cell,6
Cell,Land,4
Land,Mr,4
Mr,Senanayake,10
Senanayake,Blogging,10
Blogging,India,7
India,Mr,5
Mr,Senanayakes,11
